LipidMolec,intensity[s1],intensity[s2],intensity[s3],intensity[s4],intensity[s5],intensity[s6],intensity[s7],intensity[s8],intensity[s9],intensity[s10],intensity[s11],intensity[s12]
PG(18:2_22:6),18.095238095238100,43.31468531468530,31.15527950310560,12.46189376443420,126.15071283095700,278.9595375722540,132.5581395348840,234.26136363636400,0.0,0.0,0.0,0.0
PG(22:6_22:6),0.9028571428571430,2.294172494172490,6.986335403726710,0.9214780600461900,0.016175152749490800,8.423699421965320,5.125581395348840,11.443181818181800,0.0,0.0,0.0,0.0
PG(16:0_30:0),3.4857142857142900,0.009655011655011660,9.98385093167702E-05,0.0007942263279445730,1.6716904276985700,3.40462427745665E-06,5.20658914728682E-05,2.27784090909091E-10,0.0,0.0,0.0,0.0
PI(18:0_20:3),1.1,1.1360451977401100,0.7729203539823010,1.4039653035935600,8.876116071428570,6.4981481481481500,6.897491821155940,10.70101925254810,3.2093541202672600,3.200842790573230,5.127505094911590,3.207228029919080
PI(18:0_20:5),96.13445378151260,51.581920903954800,46.43362831858410,59.566294919454800,68.38169642857140,46.851851851851900,59.85823336968380,63.53340883352210,0.0,0.0,0.0,0.0
PI(18:1_20:4),10.329831932773100,4.772881355932200,2.725663716814160,4.45724907063197,7.832589285714290,3.1675925925925900,4.46237731733915,8.060022650056630,9.02783964365256,9.025685046041340,10.050917283041000,9.02730143524681
PI(18:0_18:2),12.640756302521000,9.496045197740110,5.100884955752210,7.905824039653040,84.70982142857140,74.75925925925930,80.13086150490730,89.6942242355606,20.579064587973300,20.58952977637070,24.04350421155040,20.581678743086900
PI(18:0_20:4),76.26050420168070,49.717514124293800,41.07964601769910,49.34324659231720,214.84375,160.92592592592600,155.9432933478740,298.98074745186900,155.56792873051200,155.7258701032310,160.19784571288000,155.60738174669000
PI(16:0_18:2),1.1,0.8712994350282490,0.24725663716814200,0.222180916976456,9.551339285714290,8.341666666666670,6.5256270447110100,7.997734994337490,5.4387527839643700,5.432677086352590,5.601681702154750,5.437235103118330
PI(16:0_20:4),9.705882352941180,5.680225988700570,3.5336283185840700,5.711276332094180,27.5,15.481481481481500,12.595419847328200,23.295583238958100,16.29175946547880,16.29754074602570,15.858486468060700,16.293203602319100
PI(17:0_20:4),0.6978991596638660,0.16406779661017000,0.20150442477876100,0.644733581164808,7.316964285714290,3.2898148148148100,3.466739367502730,6.826727066817670,3.552338530066820,3.544201913000830,3.4197398063635200,3.5503060411805000
PI(18:0_22:7),25.42016806722690,14.293785310734500,10.805309734513300,14.721189591078100,46.03794642857140,38.90740740740740,36.58669574700110,66.14949037372590,9.517817371937640,9.516198078080760,8.330020949984650,9.517412879905990
PS(16:0_18:2),0.7649159663865550,0.2945762711864410,0.37964601769911500,0.8219330855018590,6.862723214285710,1.8842592592592600,5.230098146128680,7.611551528878820,2.7806236080178200,2.771643887538740,2.5224517649649100,2.778380515842300
PS(18:0_18:1),57.07983193277310,43.75141242937850,12.07079646017700,45.66294919454770,24.799107142857100,20.675925925925900,12.235550708833200,11.996602491506200,45.20044543429840,45.23780963635150,42.16434563296610,45.2097788372106
PS(18:0_18:2),86.42857142857140,25.231638418079100,40.98230088495580,86.9640644361834,99.6875,73.23148148148150,87.92802617230100,121.95922989807500,93.83073496659240,93.92122806626390,112.48838399949100,93.85333971963400
PS(18:0_20:3),8.134453781512610,4.561581920903950,5.6946902654867300,7.605947955390330,5.487723214285710,6.6611111111111100,7.665212649945480,5.892412231030580,3.6135857461024500,3.6055160420057500,10.358767326512700,3.6115699717629000
PS(18:0_20:4),153.4453781512610,99.55932203389830,76.51327433628320,107.27385377943,119.94419642857100,82.80555555555560,74.01308615049070,181.87995469988700,49.61024498886410,49.65242692470630,65.94612624239250,49.62078183914320
PS(18:0_22:4),8.22689075630252,3.989830508474580,3.601769911504430,5.547707558859980,2.2220982142857100,3.4527777777777800,3.1668484187568200,6.926387315968290,3.515590200445430,3.507413435597870,4.730655749772690,3.513547682831060
PS(18:0_22:5),88.50840336134450,68.23728813559320,44.389380530973500,86.14622057001240,30.44642857142860,30.555555555555600,30.828789531079600,43.47678369195920,13.596881959910900,13.599719069808900,13.348997962035400,13.59759065669360
PS(18:0_22:6),187.8781512605040,111.86440677966100,90.14159292035400,132.8996282527880,141.18303571428600,97.87962962962960,99.32388222464560,163.19365798414500,162.91759465478800,163.08356558382200,158.9576915093210,162.959053416578
PS(18:1_18:2),0.778781512605042,0.631412429378531,0.27548672566371700,0.47707558859975200,1.71875,0.9675925925925930,0.6453653217012000,0.6216308040770100,1.6414253897550100,1.631201088047090,1.3775705843381100,1.6388714070097100
PS(18:1_22:0),7.787815126050420,4.275706214689270,2.170796460176990,6.8426270136307300,2.958705357142860,3.3,3.5986913849509300,2.5288788221970600,6.026726057906460,6.021292724799890,5.587091652701120,6.0253688367093500
PS(18:1_22:6),4.159663865546220,1.7401129943502800,1.4212389380531000,2.0582403965303600,2.946428571428570,0.8311111111111110,0.804907306434024,1.9184597961494900,4.838530066815150,4.8317986221043000,4.022308848798680,4.836848583410840
PS(18:1_24:0),26.806722689075600,14.418079096045200,8.235398230088500,23.444857496902100,11.135044642857100,14.87037037037040,11.611777535441700,10.202718006795000,23.396436525612500,23.409979710597300,21.176559493911000,23.399819549877200
PS(16:0_20:4),0.008088235294117650,0.0,0.0,0.005029739776951670,0.024185267857142900,0.0,0.012715376226826600,0.7013590033975090,0.0,0.0,0.0,0.0
PS(17:0_18:2),0.5130252100840340,0.006177401129943500,1.12920353982301E-11,5.26146220570012E-12,4.2109375,0.6987037037037040,0.5170119956379500,2.2672706681766700,0.0,0.0,0.0,0.0
PS(18:1_24:1),0.2796218487394960,0.9259887005649720,1.4893805309734500,6.897149938042130,2.0625,1.3953703703703700,0.6261723009814610,0.5929784824462060,0.0,0.0,0.0,0.0
PS(18:1_20:4),0.524579831932773,0.3368361581920900,0.35044247787610600,0.6229244114002480,0.7267857142857140,0.31675925925925900,0.6297709923664120,1.1610419026047600,1.6781737193763900,1.6679895654500500,1.7732527255207200,1.6756297653591500
SM(d34:2),0.5284313725490200,0.8617241379310350,0.2695744680851060,0.45981042654028400,0.4694845360824740,0.438986301369863,0.44553349875930500,0.6607559055118110,1.6347010550996500,1.630063008411280,1.016507567445440,1.6335416433414600
SM(18:4_d18:0),0.0014000000000000000,0.0020547413793103400,0.000975531914893617,0.001532701421800950,0.00029010309278350500,0.00015189041095890400,0.0008493796526054590,0.0009325984251968500,2.348651817116060,2.34409580467627,1.2220345595028000,2.347512912152810
SM(18:1_d18:1),0.03767647058823530,0.08028879310344830,0.000774468085106383,0.11677725118483400,0.05369072164948450,0.0004913424657534250,0.030744416873449100,0.002023937007874020,1.615005861664710,1.6103655519625900,0.9124677384705210,1.6138458842018300
SM(20:0_d18:1),4.865686274509800,7.666810344827590,4.453191489361700,7.76303317535545,1.8742268041237100,2.2265753424657500,0.6722084367245660,2.3943307086614200,3.170926143024620,3.1664646114090500,2.4564085502289000,3.169810856232100
SM(24:3_d18:1),10.5,18.375,14.148936170212800,13.270142180094800,5.690721649484540,5.304657534246580,4.163523573200990,6.567874015748030,6.7948417350527600,6.790796597967880,6.30101336330956,6.793830537922840
SM(d32:1),2.4705882352941200,3.2495689655172400,2.867021276595750,2.448341232227490,3.1670103092783500,2.945753424657530,1.584119106699750,4.848188976377950,2.6686987104337600,2.6641794719674700,1.8626640090099500,2.667568998171690
SM(d33:1),9.058823529411760,13.487068965517200,12.882978723404300,9.95260663507109,5.430927835051550,5.327671232876710,4.184367245657570,7.474015748031500,9.256740914419690,9.252978654054040,7.751420831285070,9.255800430375790
SM(d34:0),37.47058823529410,57.206896551724100,38.87234042553190,39.08056872037920,23.50515463917530,18.698630136986300,16.205955334987600,26.522834645669300,21.51699882766710,21.51464529336310,18.29634438379250,21.51641049479150
SM(d34:1),406.27450980392200,464.3534482758620,438.6170212765960,422.65402843601900,420.0,330.24657534246600,241.26550868486400,298.2992125984250,447.57327080891000,447.61987191963400,342.8698600971810,447.5849200826990
SM(d35:1),10.088235294117600,18.012931034482800,13.627659574468100,11.213270142180100,10.577319587628900,7.306849315068490,6.878411910669980,12.500787401574800,4.505275498241500,4.500967285807750,5.8576909393523800,4.504198537941590
